id,is_iceberg
5941774d,0.724013984203
4023181e,0.737746357918
b20200e4,0.999732553959
e7f018bb,0.735016167164
4371c8c3,0.86355650425
a8d9b1fd,0.216017335653
29e7727e,0.327507644892
92a51ffb,0.787625133991
c769ac97,4.28244238719e-05
aee0547d,5.83926045294e-08
565b28ac,1.9847859221e-05
e04e9775,0.792256832123
8e8161d1,0.0110901724547
4cf4d256,0.630012154579
139e5324,0.651232779026
f156976f,0.0328852385283
68a117cc,0.152941524982
d9aa7a56,0.290322571993
9005b143,0.975037455559
5f6d3988,0.637721538544
9ad70954,0.560155928135
b9087b9e,0.52470344305
a39a1427,0.873016417027
82fbe8ed,0.500160455704
1fae4879,4.0721437588e-14
6dd8f13d,0.00152106396854
bbad5958,0.301597982645
54527583,0.765865147114
be8fa29c,0.370794981718
81a3328f,0.590076506138
1a3c0ab3,0.0123381735757
4deeeb8b,0.621953487396
ac6d5632,0.803656160831
472dadb5,0.578813970089
96093f95,0.449765861034
f5b4e3df,0.899089753628
e01a3c92,0.159632518888
001680af,0.715460300446
8e639f33,0.667204201221
a2c16612,0.572328865528
a6d76474,5.3389955651e-11
19c47684,0.677888274193
015827b6,0.734089374542
7df7f7ce,0.920739293098
0bbf1a3f,0.539922356606
636cfbb7,0.241040483117
7370030a,0.79720801115
43aa97ad,0.00293087866157
ba2b5e63,0.641829609871
dfdd335b,0.67492544651
e79b13dc,0.0152025865391
dc32b195,0.631203472614
6d868590,0.620711922646
75fa59aa,0.406437367201
ffe50836,0.592884242535
a7bfd784,0.611789643764
b3d569e3,0.300725549459
6c538c5b,0.265496075153
5c7c15f4,0.999176681042
0b745139,0.979948580265
fd14608e,0.755556941032
f0bc8305,0.698510587215
a10ccb28,0.746868312359
543304c7,0.732055366039
6c3a4078,4.904407974e-21
9b73cc75,0.817657053471
5c6c71b1,0.679178476334
09ee9186,0.909807324409
207c35cf,0.815874814987
153c813e,0.999999403954
5605d58b,0.780651807785
642ca396,0.0450104773045
d32d72c0,0.783083617687
16646a17,0.716770708561
384074af,0.730476915836
69bf1e8c,0.648998081684
9e90a054,0.705629527569
89dbe7f7,0.646736264229
dbd27d22,0.800496041775
a2ea1561,0.738167762756
d63402af,0.817658185959
1ac8bb92,0.66669011116
8beffca5,0.93058937788
46741f3e,0.0529576726258
e5ee6aa7,0.968073308468
5ecd892b,0.632188379765
69892166,0.768387973309
2f725a81,0.211264505982
810abfe4,0.000317824655212
e6f973e6,0.82653427124
c60a5c46,0.662289321423
c42b9e08,0.137102484703
c3f00c23,0.997135639191
5307fdb8,0.724260687828
3e4f005e,0.00367714604363
4a4cc2e0,0.615610420704
9bdd88d1,1.10719909685e-07
0d832bed,0.141830399632
14a134fa,0.111801743507
78a41676,3.90959648939e-05
0bd4658e,0.392246991396
4a311bb0,0.610997676849
f939c817,0.495347052813
956adc4d,0.850229382515
f8a119f5,0.635115861893
61faa1ad,0.849012970924
6725eb3e,0.953732192516
17b3a8fd,0.0019339841092
49a88dfc,0.00113150244579
2d6ec645,0.704112529755
0d4d77ba,0.678929567337
3ee672a2,0.889256000519
738b41fd,0.854008316994
f7fb320d,0.625658154488
b42fad18,1.32172018556e-12
4ab8b00a,0.689297199249
f7870f2b,0.0761016756296
4978666a,0.589848935604
f1b0d6c7,0.112273395061
5642407f,0.0644673854113
36d4ff92,0.709678947926
4139aba2,0.69963157177
7585ce58,0.725998044014
33e25984,0.729905605316
ac46f3c9,0.527615368366
fc34a5b8,0.614844560623
85c36a8f,0.71209782362
b2d8a426,0.300210833549
13ec60d1,0.54688757658
9d440f42,0.410396277905
1c0a891e,0.630123198032
981c3bc3,0.855794131756
295604f4,0.707765161991
16ca16c3,0.706202149391
b4dda837,0.309359818697
88d088ef,0.048198454082
1b4fa160,0.65363317728
f371bd82,0.960260391235
b130a0b7,0.707650542259
ebf1de82,0.587341606617
01e651c3,0.983017921448
51b1fecc,0.940386295319
fa635a31,0.994463384151
97b7d789,0.828387141228
2f598053,0.34249034524
c0e3e148,0.792242050171
cfa175a8,0.372207075357
3d7e09d8,0.748321175575
44a13d1b,0.680467367172
c66b0948,0.745804309845
976a6d64,0.506911575794
8bbd8909,0.539603590965
522890fd,0.891393363476
f23a3b95,0.644643723965
680039dc,0.748350977898
93028e53,0.154236584902
22a16932,0.985670745373
7d8126d2,0.1635119766
ba2ecd75,4.05025076589e-07
8071bdd7,0.616671681404
96d5aeee,1.39740677696e-05
154be68f,0.621345758438
d8c2bfe2,0.638544797897
f76d47b0,0.925771892071
0e781ade,0.95303106308
13cf6060,1.17782294334e-11
cd99f710,0.957830071449
d10005bb,0.646282494068
3a31445f,0.628467977047
3157202d,0.180983573198
6ee64703,0.604001522064
e5de8685,0.242551028728
02cc70ba,0.135278254747
50984a87,0.588945806026
fa94957a,0.62065076828
eab406b4,0.681279718876
3ad39398,0.634315788746
9ecf3802,0.970714390278
6048ae7b,5.25916599159e-09
9dc68871,0.0734232887626
13701465,0.460965424776
8d8779f3,0.0351014733315
0712f269,0.808640837669
722c2597,1.07263031168e-06
478a2b08,0.705191850662
38f5fb41,0.719863474369
c52ad74d,0.740425348282
0c85fd09,5.66279084069e-07
f1582cba,0.695121824741
ff836697,0.649242281914
ddfe4802,0.899590134621
3cef3bc7,0.785204946995
6a21542b,0.336063146591
150e23c4,0.768222153187
078c6d99,0.65322047472
1dcd1dc3,0.00943783670664
39967e45,0.677281618118
6b6333aa,1.0
4ae61433,0.881408035755
f96362e0,0.446815729141
97a88aac,0.728588402271
427ae8ce,0.381117910147
209d4b15,0.129755601287
64b453bd,1.31507340282e-13
0f5a484e,0.677873969078
5ac74969,0.591227173805
736ed43e,0.712362110615
8533795f,0.813369631767
f5b54fb6,0.622148573399
6eb4c041,0.623566925526
97afdf42,0.626625955105
1bb488db,0.939768433571
f132e44d,0.951587498188
d3c2f140,0.741041660309
1756794d,0.510125100613
9efcc11f,3.1699833869e-08
14c966cf,0.770753979683
59cfe4d1,0.616370022297
883151f4,0.989247024059
34c4c9ff,0.833734273911
70b4c2eb,0.539520859718
96a337d9,0.627495288849
7fe89ffa,0.564822971821
057c7a22,9.31279053873e-10
451cc057,0.778035402298
05076700,2.29399592655e-08
dc52f6c1,0.742874443531
b03a59f9,0.778699576855
129ed4b0,0.677622199059
fb611563,0.73242598772
ac32e6f1,0.681850731373
c05c5ab0,0.646496832371
3163d5ed,0.534060657024
02096ca4,0.925324499607
e92496c0,0.000102093057649
1a9e2c50,0.652125895023
0864e334,0.627950668335
d976faeb,0.626179754734
1d7b342f,0.0180849097669
281bc1ea,9.57956061143e-08
bea9f0cf,0.653115034103
f4afa0e6,6.14238659935e-09
e1b5ef69,0.312073558569
b50539fd,0.999861359596
2a8c9c15,0.602268755436
157ebb0c,0.691398501396
247d3614,0.0429156161845
0c6cc0cb,0.687302350998
aae88d39,0.844706952572
0c77b464,0.225914433599
963cf5ea,0.932801663876
1b371d8b,0.609314739704
225bc00f,2.24054455544e-11
bc0a4eec,0.73979383707
1099782e,0.484977424145
a18feadd,0.71521961689
ad7f4932,0.22217297554
5f8f831e,0.620122671127
b5167c35,0.68328410387
0230b06d,0.666688799858
f8d7f7ba,0.0205591712147
08bd1053,0.919346868992
58e4dc8c,0.902946650982
4793ce8e,0.187664672732
304caab4,1.85475037142e-05
f2ee6d7f,0.654654026031
e1f9c0e4,0.908583402634
8e40401c,0.417567551136
5d9eaba2,0.649262785912
55e7562c,0.392431437969
9da6cb4b,8.15619186773e-12
c3c1c8ec,1.13848443561e-07
3b38698e,0.285205304623
6c9eb909,0.681540250778
482a3d1d,0.805926978588
0e9918f0,0.706792593002
ef894fd2,0.000226548625506
4b82e7f7,0.737783193588
b9cdd7fb,5.6066986609e-09
94a496f4,0.920575797558
995eacae,0.635865151882
41b02e58,0.694088757038
69f04617,0.821796298027
c889a03c,0.666749358177
91f98acf,0.82922321558
9135c19f,0.72413957119
1f0e9c09,3.95002430764e-08
260d6e8e,0.998497128487
46334397,9.30793321459e-05
f34ddf31,0.290452122688
4d6177d7,0.627243995667
76a57270,0.790841162205
217b8cea,0.940504312515
9a45a566,0.975689411163
1b55c75e,1.74584275925e-08
7bd92ec6,0.88356590271
6c409f41,0.65101647377
df3e48eb,0.227203309536
62723e57,2.50047833106e-05
b8e627bf,0.980902910233
86bb5d85,0.222135812044
77e5034c,0.283307045698
607079e5,0.628694236279
96879fb4,0.99883967638
6afe606d,0.577067375183
4129802f,0.614509046078
a42300ef,0.620262384415
1af842f5,0.824963927269
3fe57d78,0.632414698601
f4e60ed5,0.579639971256
68c8337b,0.645964443684
914ed5b5,0.490504950285
a6bb5987,0.34882286191
c781c439,0.69546353817
47a1a25e,0.263644635677
80ea0713,0.658640623093
a9d001bc,0.236961260438
f94d098a,0.0414065271616
3e230e0e,0.891357839108
24afa485,0.998270988464
bc37db7f,0.759332060814
83f99e4d,7.66421010212e-07
1a8d86f7,0.324773430824
38136419,0.591164588928
d393e637,0.699273705482
36902570,0.695941209793
327f7b25,0.690701365471
3f8543c6,0.99751663208
a0d42a70,0.664442300797
e07ba430,0.663725137711
c6e53803,0.77345341444
fec4dad8,0.674363732338
933fc5ba,0.741262316704
c27eda4e,0.732883155346
9b94d2c2,0.0776348635554
a2dbdb31,0.347426861525
816258dd,0.642009198666
81f11218,0.956970393658
c4bd9d04,0.783943474293
c6ce9bf9,0.0663918033242
a7b3cc29,0.0125361820683
527870bf,0.683747053146
9af26068,0.762916922569
0b591e70,0.646968722343
2b1e57c5,0.573617577553
194db786,0.617835640907
e09ba644,0.675044178963
fa2ed3e5,0.716380000114
1ba92726,0.550866782665
8c8f45b4,1.34144388306e-12
f8889f44,0.999999165535
598e255b,0.83758610487
45f1aa7a,0.506665110588
022956a3,0.308338880539
d406064d,0.67209649086
76617947,1.13522646839e-09
d0e5dccb,0.754763782024
33271da6,0.973261356354
0840e2b1,0.547996819019
521a9f4d,0.681126832962
7286b1dc,0.943716168404
5b6acc2d,0.987785220146
e034cd34,8.38952379789e-11
46577660,0.519110441208
bb4d6f24,0.743853569031
bfc7a3f2,0.607715368271
abc66be8,0.523010075092
3627189f,0.750065982342
e49a77f6,0.163916066289
a209d7ee,0.740730047226
dee69cf6,0.640990793705
9a6261a0,0.663874804974
a8e444c6,4.58330432593e-05
a6a66a28,0.684619247913
db7022ff,0.00439431378618
0dfb45d9,0.678669095039
81c983aa,0.231576129794
a98fb5e1,0.663054168224
99e004d7,0.930627763271
d16e5fbb,0.891805589199
3c352f9e,0.482986152172
12202699,0.76755720377
86af0236,0.638557255268
f3703e6f,0.64425945282
4a71dc34,0.636620402336
321edcdc,0.730076611042
e365a657,0.999997496605
45755c9c,0.463401824236
873b0829,0.996074676514
72ccd009,0.733039259911
205243d9,0.621958136559
d9202f36,0.362044364214
9d0c30b0,0.644388198853
56644ace,0.256558150053
c63f527f,0.633807778358
bb84b9bd,0.661492884159
6f68caf0,0.692544221878
8492119b,4.11255268773e-06
71bde48d,0.652630984783
d2d6e2ba,0.619591534138
6f4b309c,0.696550011635
b3cc5ba3,0.74955624342
fee39547,0.665562570095
4893137a,0.699385046959
e283c4c4,0.583516657352
25bac62b,0.727790236473
8fd88dd6,5.6148168369e-05
b48c104e,0.762244522572
221d500b,0.734675049782
8f0de087,0.0276628546417
32342e03,0.596105217934
a8da99d8,0.996845543385
93203755,0.574653744698
d3c88528,0.737347364426
0d7a17b3,0.0763656646013
bd72f5ec,0.860710799694
e953c0fd,0.86185669899
e730b6c6,0.696593403816
c086033a,0.274084359407
